id;name;color;description;category;brand;wholesale_price;image_url
175593;Heel pumps  ;black;These beautiful pumps are set on a heel in the form of a stable post decorated with a mirror element. The soft insole will ensure comfortable use. The upper was made of organic leather. Characteristic pointed nose. An ideal model for work, a date or business meetings. You absolutely must have them!;High Heel Pumps;Step in style;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_966099.jpg
179844;Sandals  ;beige;Women's sandals are made of high-quality ecological leather. This model features a rhinestone embellishment on the front. Fastened with an adjustable strap with a buckle. This model was set on a flat heel. There are decorative studs around the sole. The soft Comfort insole made of natural leather will ensure comfortable use of the footwear.;Sandals & Flip-Flops for Women;Step in style;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_978549.jpg
183964;Heeled low shoes  ;beige;Women's heeled half shoes with an upper made of natural leather. The interior is also covered with natural leather, thanks to which they are very comfortable to wear. There is a shiny ornament on the front. The stylish heel in the form of a wide post will provide stability on every step. The heel counter is padded. In addition, under the tongue there is a tightening elastic band, which will make the shoe perfectly fitted to the foot.;Women`s Ankle Boots & Booties;Step in style;67.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_990759.jpg
179860;Buskin  ;beige;Comfortable sandals on a fashionable heel are a classic among women's summer footwear. The insole and upper are made of fabric. The heel counter has been reinforced. The shoes have an adjustable strap closure with a buckle. The sole in these sandals is made of plastic and is non-slip. These sandals are an ideal choice for summer styling.;Sandals & Flip-Flops for Women;Step in style;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_978597.jpg
183980;Heel boots  ;brown;Women's boots with a fabric upper are sure to go well with many outfits! They are set on a low heel in the form of a post. On the side of the upper there is a zipper, making it easier to put the shoes on. In addition, the boots have a stiffened heel counter. The insole in these shoes was made of eco leather.;Women`s Ankle Boots & Booties;Step in style;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_990807.jpg
183996;Heel boots  ;pink;This model can be just yours! Wonderful Maciejka boots are made of high quality natural leather. They have a decorative element on the front, which adds to their elegance. Check out the whole offer of boots, you will surely find something for yourself!;Women`s Ankle Boots & Booties;Step in style;78.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_990855.jpg
184013;Ballet flats  ;brown;;Ballet Flats, Ballet Pumps for Women;Step in style;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_990906.jpg
184029;Bootie  ;beige;Unusual and stylish boots made of eco leather. They are zippered on the side of the upper and additionally laced. The boots have a stiffened heel counter. The decorative, detachable strap is enriched with rhinestones imitating zircons. The boots were made of eco leather with fashionable cuts. They were set on a massive flat heel and platform.;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_990954.jpg
184045;Thigh-Hight Boots  ;beige;Women's fashionable boots were made of eco leather and fabric. Cut to mid-calf with decorative stripes on the upper. They were set on a massive platform and have a stiffened heel counter. A soft, fabric insole will ensure comfortable wear. This model is slip-on with a flexible, sock-like upper.;Over the Knee High Boots, Thigh High Boots;Step in style;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_991001.jpg
188504;Heeled low shoes  ;yellow;Women's half-shoes by Maciejka are made of high-quality natural leather. Set on a platform and a flat heel. Rounded toe caps. Soft natural leather insole will ensure comfort during use.;Women`s Ankle Boots & Booties;Step in style;82.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004093.jpg
188520;Heeled low shoes  ;beige;Fashionable women's half shoes made of eco leather. Set on a flat heel and a thick sole. Rounded toe caps. Strap at the front decorated with tassels. The heel counter is stiffened. Soft eco leather insole will provide comfort during use. This model will complement any styling, whether with dresses or jeans!;Women`s Ankle Boots & Booties;Step in style;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004141.jpg
180100;Sport Shoes  ;black;Women's sports shoes are made of eco leather. This model is classically laced. These shoes have a decorative, expandable zipper. Ideal footwear for every day, for work or school. These shoes are set on a platform and an anchor. The insole in these shoes was made of material.;Women`s Athletic Shoes, Trainers, Sneakers;Step in style;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_979386.jpg
188649;Snow boots  ;brown;The unique women's snow boots are made of cold and wind resistant material. The upper with artificial sheepskin and studs will be perfect for the autumn-winter season. The model is classically slip-on with additional lacing. The snow boots are set on a massive platform. They have insulating foam and shoe blanket inside, which provide high protection on cold days.;Women`s Ankle Boots & Booties;Step in style;35.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004533.jpg
180116;Mocassin  ;pink;The classic slip-on moccasins were made of eco-suede. There is a rhinestone embellishment on the strap at the front. The moccasins were set on a platform with a rubber, non-slip sole. Soft eco leather insole will ensure your comfort during use. A great model for many spring and autumn stylings!;Moccasins, Loafers;Step in style;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_979434.jpg
188665;Slippers  ;beige;Women's house slippers from the Polish brand INBLU. Made of textile material. The profiled insole will provide comfort and convenience. These shoes are especially recommended for people with sensitive and allergic feet. The profiled sole is made of flexible, lightweight material. With this footwear, the comfort and convenience are even greater!;Slippers for Women;Step in style;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004580.jpg
180132;Sandals  ;white;Sandals with a flip flop cut are the perfect choice for warmer days! They were made of eco leather. They have a decoration in the form of a chain and a padlock. Fastened around the ankle with an adjustable strap with a buckle. In addition, there are decorations on the sole at the insole. The sandals are set on a flat heel and a rubber sole. The comfortable insole is made of eco leather.;Sandals & Flip-Flops for Women;Step in style;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_979482.jpg
188681;Slippers  ;brown;These slip-on slippers are the perfect choice for cold days at home! Made of eco-suede. The slippers are set on a platform, with a non-slip sole. Insulated on the inside with nice to the touch, thick fur.;Slippers for Women;Step in style;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004627.jpg
180148;Heel sandals  ;pink;Wonderful women's sandals are set on a stiletto heel. This model was made of textile material. The sandals have delicate feathers on the front, which are sure to delight you! They feature an open, square toe. Fastened around the ankle with an adjustable strap with a buckle.;Sandals & Flip-Flops for Women;Step in style;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_979530.jpg
188697;Heel boots  ;black;Women's boots with an upper behind the knee. Made of eco-suede. Set on a flat, stable heel. Rounded nose. Stiffened heel counter. Slip-on model with additional zipper closure. Perfect for many autumn-winter stylings!;Over the Knee High Boots, Thigh High Boots;Step in style;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004675.jpg
188713;Heel boots  ;black;Fashionable women's boots with a high upper behind the knee. Made of eco leather. Set on a heel in the form of a post.  Slip-on and zippered model. The inside is insulated with shoe blanket. The heel counter is stiffened. Pointed toe will optically slenderize the legs.;Over the Knee High Boots, Thigh High Boots;Step in style;36.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1004723.jpg
175931;Low Shoes  ;beige;The half shoes were made of eco leather. Elegant decoration in the form of crystals and zircons, as well as fabric inserts, adds to the chicness of these shoes. The flat heel guarantees stability on every step. In addition, the sole is non-slip. The slip-on model with a welt insert makes it easier to adjust the shoes to the size of the foot. A great and fashionable cut of half shoes that you should have in your closet!;Women`s Ankle Boots & Booties;Step in style;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_966903.jpg
180356;Sandals  ;pink;;Sandals & Flip-Flops for Women;Step in style;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_980051.jpg
176235;Heel pumps  ;black;Unique pumps made of high quality eco leather. They have an adjustable strap fastened with a buckle. Set on a massive, higher heel in the form of a block. The heel counter is stiffened, and the nose is square. The soft eco leather insole will ensure comfort during use. In addition, the shoes have a delicate platform.;Court Shoes, Pumps Shoes;Step in style;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_968098.jpg
189041;Heel boots  ;grey;Classic women's boots were made of eco leather. Fastened with a zipper. The inside is insulated with a nice-to-touch shoe blanket. This model is set on a massive heel in the form of a post. The noses are square. In addition, the heel counter is padded. You should definitely have them!;Over the Knee High Boots, Thigh High Boots;Step in style;38.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1005644.jpg
189057;Heel boots  ;black;Women's boots with a crinkle upper for the ankle. Made of eco-suede. Set on a heel in the form of a post. Almond toes. Interior insulated with shoe blanket. Zippered at the side. You can match this model to many stylings. You should definitely have them!;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1005688.jpg
180532;Sandals  ;beige;;Sandals & Flip-Flops for Women;Step in style;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_980720.jpg
189105;Slippers  ;grey;Women's classic slippers were made of pleasant to the touch fabric. Inside they are insulated with fur. The insole is soft and comfortable during use. This model will be perfect for colder days.;Slippers for Women;Step in style;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1005768.jpg
189121;Heel boots  ;beige;Women's boots with a crinkle upper for the ankle. Made of eco-suede. Set on a heel in the form of a post. Almond toes. Interior insulated with shoe blanket. Zippered at the side. You can match this model to many stylings. You should definitely have them!;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1005811.jpg
176396;Block heel pumps  ;black;The pumps were made of eco leather. They have a soft insole, which was made of natural leather. Set on a massive heel in the form of a post. Impressive embellishments make the shoes look amazing! You will certainly use them for many stylings. Be sure to check out the other pumps available in our offer!;High Heel Pumps;Step in style;42.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_968591.jpg
180646;Flip-flops  ;black;;Sandals & Flip-Flops for Women;Step in style;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_981094.jpg
180662;Sandals  ;white;;Sandals & Flip-Flops for Women;Step in style;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_981143.jpg
180678;Heel pumps  ;black;The pumps are made of eco-suede. This model is fastened around the ankle with an adjustable strap with a buckle. Set on a low heel in the form of a duckbill. The soft insole is made of eco leather and will ensure comfort during use. This model should be yours!;Court Shoes, Pumps Shoes;Step in style;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_981190.jpg
180694;Flip-flops  ;pink;Extremely lightweight flip-flops not only for everyday use! You can also use them as pool flip-flops. They are made entirely of foam material and have delicate embossing. The flip-flops are set on a massive, thick platform. You should definitely have them!;Sandals & Flip-Flops for Women;Step in style;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_981238.jpg
184862;Heel boots  ;black;High heeled boots in the form of a post. Made of eco leather. Zippered on the inside of the upper. The heel counter is stiffened. This model is insulated with a shoe blanket. You absolutely must have them!;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_993364.jpg
184878;Heel boots  ;beige;Fashionable women's boots were made of eco-suede. Set on a thick platform and a heel in the form of a massive post. The model is fastened with a zipper. Upper before the knee, square toes. Great cut that will make you stand out from the crowd. They do not have insulation. You should definitely have them!;Over the Knee High Boots, Thigh High Boots;Step in style;38.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_993412.jpg
189377;Thigh-Hight Boots  ;black;Women's boots made of eco leather. Upper before the knee. Rounded noses. Interior insulated with shoe blanket. Fastened with a zipper. Flat heel will ensure stability on every step. In addition, the boots have a stiffened heel counter. You will certainly use them for many stylings.;Over the Knee High Boots, Thigh High Boots;Step in style;36.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1006617.jpg
189393;Heel boots  ;beige;Unusual women's boots from Laura Messi brand will steal your heart! The model is made of natural leather. It has a zipper that makes it easy to put the shoes on. Model insulated with shoe blanket. Stiffened heel counter. Boots set on a non-slip platform and a post. The irregular finish of the upper distinguishes this model. You should definitely have them!;Women`s Ankle Boots & Booties;Step in style;80.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1006665.jpg
176604;Mocassin  ;grey;These moccasins will be the perfect choice for this season! Made of eco-suede. The moccasins have a trimmed nose. Soft eco leather insole will provide comfort, even in the most demanding situations. Set on a low platform. A great model for many stylings!;Moccasins, Loafers;Step in style;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_969265.jpg
189409;Heel boots  ;yellow;Elegant women's boots made of eco leather. Model with a higher upper. Zippered at the side. Pointed nose will optically slenderize the legs. The upper is enriched with stripes and a plastic ornament. The center is slightly insulated with shoe blanket. The boots will go well with many styles, for example: with dresses, skirts or pants. They should definitely find their way into your closet!;Women`s Ankle Boots & Booties;Step in style;43.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1006713.jpg
176620;Mocassin  ;beige;Moccasins are shoes that will never go out of fashion. They fit both everyday and more elegant styling. Profiled insole is a guarantee of incredible lightness and comfort we always dream about. If you are constantly on the move, choose shoes on a flat sole. Foam insole with a top made of natural leather. With these moccasins you will create many great styles.;Moccasins, Loafers;Step in style;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_969312.jpg
180920;Flip-flops  ;pink;Classic slip-on flip-flops for women are made of eco leather on top. In addition, they have a charming bow on the front. The insole and sole are made of rubber material. The flip-flops are comfortable to wear, as well as flexible. The flip-flops are set on a flat heel.;Sandals & Flip-Flops for Women;Step in style;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982000.jpg
185040;Bootie  ;black;Classic women's boots were set on a flat heel and platform. They are made of eco leather. Zippered on the inside of the upper and additionally have lacing. The heel counter in these shoes is stiffened. On the front there is a plastic decoration. This model is perfect for autumn days! You should definitely have them in your closet!;Women`s Ankle Boots & Booties;Step in style;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_993919.jpg
185056;Ballet flats  ;black;Elegant ballerinas were made of eco leather. These shoes were set on a flat heel. The profiled insole made of natural leather will ensure comfortable use of the shoes. The almond-shaped nose will optically slenderize the legs. You will use the ballerinas for many stylings both with dresses, skirts and pants. The heel counter in this footwear is stiffened.;Ballet Flats, Ballet Pumps for Women;Step in style;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_993967.jpg
180985;Flip-flops  ;beige;;Sandals & Flip-Flops for Women;Step in style;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982189.jpg
181033;Heel sandals  ;beige;Women's sandals were made of eco leather. This model has a strap on the front to keep the foot from shifting. The sandals are set on a heel in the form of a high post and a platform. In addition, the sandals have a padded heel counter. This model is fastened with an adjustable strap with a buckle.;Sandals & Flip-Flops for Women;Step in style;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982309.jpg
181049;Heel sandals  ;pink;The classic sandals were made of eco-suede. They were set on a stiletto heel. The sandals have a stiffened heel counter. In addition, the strap in front was decorated with rhinestones imitating zircons. The model with an open, rounded nose. The sandals are fastened around the ankle with an adjustable strap with a buckle.;Sandals & Flip-Flops for Women;Step in style;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982363.jpg
176813;Heel pumps  ;beige;Unique women's pumps made of eco-suede. They have a strap of the same material at the front. Set on a massive block heel and a platform. These gorgeous pumps are sure to appeal to your taste. The soft eco leather insole will ensure comfortable wear.;Court Shoes, Pumps Shoes;Step in style;24.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_969944.jpg
181065;Ballet flats  ;yellow;;Ballet Flats, Ballet Pumps for Women;Step in style;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982412.jpg
185234;Heel boots  ;beige;Women's boots made of eco-suede. Zippered on the inside of the shoe. Set on a massive heel. Model with an upper before the knee. Stiffened heel counter. Interior insulated with shoe blanket. You will use them in many stylizations! They must be yours!;Over the Knee High Boots, Thigh High Boots;Step in style;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_994445.jpg
185250;Heel boots  ;beige;Fashionable women's boots were made from a combination of eco leather and stretch fabric. The upper is up to the knee. The model is set on a flat heel and a platform. The boots have a stiffened heel counter. Slip-on model with additional binding. These classic boots will go well with autumn styling. A fashionable cut that you should have!;Over the Knee High Boots, Thigh High Boots;Step in style;24.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_994493.jpg
189738;Heel boots  ;grey;Unique boots on a post by LU BOO. The boots are made of eco-suede. Boots without insulation, with a comfortable insole made of eco leather.;Women`s Ankle Boots & Booties;Step in style;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1007721.jpg
181194;Flip-flops  ;yellow;Classic slip-on flip-flops by Nicole. The shoes are made entirely of natural leather with attention to detail. They have a decoration on the front in the form of colorful crystals. The soft insole is also made of natural leather, which makes the comfort even greater. The shoes are set on a flat heel. Be sure to check out our entire collection of shoes by Nicole.;Sandals & Flip-Flops for Women;Step in style;63.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982741.jpg
189754;Heel boots  ;beige;Women's boots made of eco-suede. Set on a shapely stiletto heel, which adds to their feminine charm, while guaranteeing elegance. Insulation in the form of a shoe blanket provides warmth and comfort on colder days. Gently pointed toes optically slenderize the legs, adding subtle charm. A full-length zipper on the upper makes it easy to both put on and take off the shoes. This unique model deserves its place in your closet!;Over the Knee High Boots, Thigh High Boots;Step in style;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1007765.jpg
181210;Sport Shoes  ;black;Wonderful, shiny sports shoes were made of a combination of eco leather and fabric. Set on a platform and a low-height anchor. These shoes have a decoration in the form of an insect on the side of the upper. The classically laced model will allow you to adjust the footwear to the size of the leg. The soft insole will ensure comfortable use.;Women`s Athletic Shoes, Trainers, Sneakers;Step in style;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_982789.jpg
185330;Heel boots  ;green;The classic boots were made of eco-suede. Set on a heel in the form of a massive post. Fastened with a zipper on the inside. The upper decorated with straps with a buckle. The inside is insulated with shoe blanket. The heel counter in these shoes is stiffened.;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_994783.jpg
185346;Heel boots  ;beige;This model will steal the heart of many a lover of cowboy style boots! They will go great with many stylings! This model is made of nice eco-suede with decorations on the upper. The boots are fastened with a zipper. Set on a heel in the form of a massive post. The pointed nose will optically slenderize the legs. These boots have a stiffened heel counter and a soft eco leather insole.;Over the Knee High Boots, Thigh High Boots;Step in style;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_994831.jpg
189834;Heel boots  ;black;;Women`s Ankle Boots & Booties;Step in style;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1007961.jpg
189850;Heel boots  ;black;Women's boots from the Maciejka brand. Made of natural leather. Set on a stiletto heel. Pointed nose will optically slenderize the legs. Thin strap with a decoration on the top of the upper. Be sure to check our whole offer of Maciejka shoes.;Women`s Ankle Boots & Booties;Step in style;89.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1008046.jpg
189866;Snow boots  ;black;These extremely cozy and comfortable women's snow boots have been carefully created with materials that effectively protect against the cold. The upper is decorated with an eco leather motif.  The seamless slip-on design of these snow boots makes it easy to quickly and comfortably change shoes, and the additional lacing at the front ensures a perfect fit for your foot. This model, is set on a sturdy platform, which provides stability and confidence in your steps, even on slippery surfaces. The interior of the snow boots is carefully lined with soft foam and soft material.;Women`s Ankle Boots & Booties;Step in style;27.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1008094.jpg
185442;Bootie  ;beige;Women's boots were made of eco-suede. Zippered with additional lacing. Workers were set on a flat heel and a platform. The heel counter has been stiffened. Soft, eco leather insole will ensure comfortable use of the shoes. This model will complement many of your stylizations!;Women`s Ankle Boots & Booties;Step in style;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_995129.jpg
189882;Heeled low shoes  ;red;Women's semi-boots set on a low, massive heel. Made of eco leather. On the front on the strap decoration in the form of a chain. Rounded toe caps. Eco leather soft insole will provide comfort during use. In addition, the heel counter is stiffened.;Women`s Ankle Boots & Booties;Step in style;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1008142.jpg
181390;Flip-flops  ;pink;The women's flip-flops are made of rubber material on top, while the insole and sole are made of foam material. There are emoticons on the strap. This model has been set on a platform. These flip-flops are also great for the pool or the beach. This model is extremely comfortable during use. You should definitely have them!;Sandals & Flip-Flops for Women;Step in style;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_983288.jpg
181406;Heel sandals  ;black;Fashionable women's sandals were made of pleasant to the touch eco-suede. Set on a heel in the form of a post. The strap on the front was decorated with fashionable stones, which adds elegance to these shoes. The soft eco leather insole will take care of your comfort during use. This model will be perfect for all kinds of important ceremonies or business meetings.;Sandals & Flip-Flops for Women;Step in style;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_983336.jpg
181422;Buskin  ;beige;Classic women's sandals were made of eco leather. This model was set on an anchor and a platform. The soft insole made of natural suede additionally has perforation. A great model for hot days. The sandals have a Velcro fastening. This model should be yours!;Sandals & Flip-Flops for Women;Step in style;23.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_983384.jpg
181454;Block heel pumps  ;yellow;These lovely pumps are made from a plastic top with glitter. This model is set on a heel in the form of a stable post. A soft eco leather insole will ensure comfortable use. The shoes have a pointed toe and a stiffened heel counter. Ideal for a date or a party with friends.;High Heel Pumps;Step in style;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_983479.jpg
181470;Flip-flops  ;beige;Beautiful flip-flops on a cork sole made of corduroy fabric. The shoes have a contoured insole that will guarantee maximum comfort. The flip-flops are available in many beautiful colors!;Sandals & Flip-Flops for Women;Step in style;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_983527.jpg
181486;Mocassin  ;beige;Women's moccasins are classic footwear that should be in every woman's closet. They were made of eco leather. The slip-on model has a soft eco leather insole, which will ensure comfortable use. The moccasins are set on a delicate platform.;Moccasins, Loafers;Step in style;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_983572.jpg
185618;Bootie  ;beige;Workers for women with a higher upper. Set on a massive flat heel and a platform. Zipper closure. Interior insulated with shoe blanket. Rounded toe caps. Great model for autumn and winter styling!;Women`s Ankle Boots & Booties;Step in style;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_995587.jpg
185634;Boots  ;black;Boots on a platform and a heel in the form of a post. Ankle-length upper. Made of natural leather. Elastic insert on the upper. Fastened with a zipper on the inside. The shoes have been insulated with a shoe blanket. The sole is non-slip. The boots will be perfect for autumn styling.;Women`s Ankle Boots & Booties;Step in style;77.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_995635.jpg
185650;Heel boots  ;black;Unique boots on a post made of eco-suede. The interior of the shoes is insulated with shoe blanket. Comfortable stiletto is a guarantee of comfort.;Women`s Ankle Boots & Booties;Step in style;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_995683.jpg
186026;Heel boots  ;blue;Fashionable women's boots were made of textile material. Set on a heel in the form of a post and a platform. Cut with a higher upper. Zipper closure on the side. The heel counter is stiffened. Soft eco leather insole will provide comfort during use. This model will look great with both dresses, elegant pants and skirts.;Women`s Ankle Boots & Booties;Step in style;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_996746.jpg
181630;Buskin  ;yellow;Women's sandals were made from a combination of eco leather and textile material. This model features a classic buckle closure with an adjustable strap. The soft insole will take care of your comfort during use. The sandals are set on a high heel and a platform. In addition, the sole is rubber and non-slip.;Sandals & Flip-Flops for Women;Step in style;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984005.jpg
181646;Sandals  ;green;Women's sandals were made of eco leather. This model has decorative rhinestones on the entire upper imitating zircons. Classically fastened with an adjustable strap with a buckle. The insole is soft and comfortable during use. This extremely airy model will be perfect for hot summer days! The sandals are set on a flat heel with a non-slip sole.;Sandals & Flip-Flops for Women;Step in style;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984053.jpg
186090;Mocassin  ;beige;Women's moccasins are the perfect footwear for many occasions! Made of eco-suede. Set on a flat heel and a platform. Rounded toe caps. Front decorated with a strap with tassels. Soft eco leather insole will provide comfort during use. In addition, the heel counter is stiffened. This model is sure to please you!  ;Moccasins, Loafers;Step in style;25.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_996988.jpg
177456;High heels  ;yellow;These pumps are the HIT of this year! Set on a fashionable heel tapered towards the top and wider at the bottom. The shoes are made of high quality natural leather. Pointed nose. This cut is more stable than classic stilettos, thanks to the modern heel. The insole made of natural leather is very soft and comfortable to wear. These pumps are perfect for family celebrations, business meetings or a date!;High heels;Step in style;57.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_971810.jpg
177472;High heels  ;pink;Stilettos should be in every woman's closet. This model will go well with both dresses and wide, elegant pants. Stilettos with a pointed nose will optically slenderize the legs. This model is slip-on with an elastic band that allows you to properly adjust the footwear. The soft insole is made of eco leather, while the upper is made of textile material.;High heels;Step in style;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_971858.jpg
181759;Sandals  ;pink;Extremely comfortable and fashionable women's sandals are made of natural leather. This model has an adjustable strap closure with a buckle. A soft leather insole will ensure comfortable use of the footwear. The sandals are set on a flat heel. On the front they have a fashionable decoration in the form of a plastic element along with rhinestones imitating zircons. This cut is perfect for summer days!;Sandals & Flip-Flops for Women;Step in style;53.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984439.jpg
181775;Buskin  ;black;Women's sandals on a fashionable heel and platform, which were further decorated with a jute braid. The soft insole and the upper were made of fabric. The heel counter has been stiffened. The shoes have an adjustable strap closure with a buckle. The sole in these sandals is made of plastic.;Sandals & Flip-Flops for Women;Step in style;17.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984487.jpg
173411;Bootie  ;black;The tall bagger boots are made of textile material. The massive sole with a wide heel ensures stability on every step. They are fastened with a zipper. They have an eco leather insole. The upper on the inside is made of soft fabric. An interesting pattern will make you stand out from the crowd! This model is a hit!  ;Women`s Ankle Boots & Booties;Step in style;29.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959432.jpg
173427;Boots  ;black;High boots made of ecological leather. They have a zipper on the side for easy putting on the shoes. Decorative studs and rhinestones. Buckle fastening emphasize the uniqueness of this footwear. They also have a binding. Flat heel ensures stability on every step. Check out other models of boots!;Women`s Ankle Boots & Booties;Step in style;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959480.jpg
186237;Boots  ;black;Women's boots made of eco-suede. Set on a flat, stable heel and platform. Interior insulated with shoe blanket. Zipper closure. Elastic insert on the upper.  ;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_997388.jpg
173443;Thigh-Hight Boots  ;black; Beautiful women's boots from a Polish manufacturer. Each model is made of high quality natural leather. Classic design.;Over the Knee High Boots, Thigh High Boots;Step in style;80.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959525.jpg
181823;Mocassin  ;pink;The classic women's moccasins were made of pleasant to the touch eco-suede. This model has a decorative strap on the front. The moccasins are set on a non-slip sole. The soft eco leather insole will provide comfort during the use of the shoes. In addition, it is delicately perforated. This model should be yours!;Moccasins, Loafers;Step in style;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984601.jpg
173459;Low Shoes  ;beige;Great loafer style half shoes by Laura Fiore! The shoes are made of high-quality eco leather. The characteristic decoration in the form of a chain will make us create with them a lot of original styling. They have a delicate platform and a flat heel. Soft natural leather insole will take care of comfort during use of the shoes.;Women`s Ankle Boots & Booties;Step in style;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959570.jpg
